"X","name","subtype","length","country","continent","subcluster"
3637,"D.UG.2007.0B191727_5_C5.JX202841","D",4359,"UGANDA","AFRICA",48
3624,"D.UG.2007.0B191727_5_C6.JX202842","D",4359,"UGANDA","AFRICA",48
3636,"D.UG.2007.0B191727_5_C7.JX202843","D",4359,"UGANDA","AFRICA",48
3623,"D.UG.2007.0B191727_5_E1.JX202844","D",4359,"UGANDA","AFRICA",48
3641,"D.UG.2007.0B191727_5_E10.JX202845","D",4358,"UGANDA","AFRICA",48
3622,"D.UG.2007.0B191727_5_E11.JX202846","D",4359,"UGANDA","AFRICA",46
3635,"D.UG.2007.0B191727_5_E12.JX202847","D",4359,"UGANDA","AFRICA",48
3621,"D.UG.2007.0B191727_5_E13.JX202848","D",4359,"UGANDA","AFRICA",48
3634,"D.UG.2007.0B191727_5_E15.JX202849","D",4359,"UGANDA","AFRICA",46
3620,"D.UG.2007.0B191727_5_E16.JX202850","D",4359,"UGANDA","AFRICA",46
3643,"D.UG.2007.0B191727_5_E17.JX202851","D",4345,"UGANDA","AFRICA",46
3619,"D.UG.2007.0B191727_5_E18.JX202852","D",4359,"UGANDA","AFRICA",46
3633,"D.UG.2007.0B191727_5_E19.JX202853","D",4359,"UGANDA","AFRICA",46
3618,"D.UG.2007.0B191727_5_E2.JX202854","D",4359,"UGANDA","AFRICA",51
3632,"D.UG.2007.0B191727_5_E20.JX202855","D",4359,"UGANDA","AFRICA",51
3617,"D.UG.2007.0B191727_5_E21.JX202856","D",4359,"UGANDA","AFRICA",51
3631,"D.UG.2007.0B191727_5_E22.JX202857","D",4359,"UGANDA","AFRICA",46
3616,"D.UG.2007.0B191727_5_E25.JX202858","D",4359,"UGANDA","AFRICA",46
3630,"D.UG.2007.0B191727_5_E26.JX202859","D",4359,"UGANDA","AFRICA",51
3615,"D.UG.2007.0B191727_5_E4.JX202860","D",4359,"UGANDA","AFRICA",51
3612,"D.UG.2007.0B191727_5_E5.JX202861","D",4360,"UGANDA","AFRICA",46
3640,"D.UG.2007.0B191727_5_E6.JX202862","D",4358,"UGANDA","AFRICA",55
3629,"D.UG.2007.0B191727_5_E9.JX202863","D",4359,"UGANDA","AFRICA",55
3614,"D.UG.2007.0B191727_5_J1.JX202864","D",4359,"UGANDA","AFRICA",55
3628,"D.UG.2007.0B191727_5_J2.JX202865","D",4359,"UGANDA","AFRICA",55
3613,"D.UG.2007.0B191727_5_J4.JX202866","D",4359,"UGANDA","AFRICA",55
3627,"D.UG.2007.0B191727_5_J6.JX202867","D",4359,"UGANDA","AFRICA",55
3407,"D.UG.2007.0B191882_3_A1.JX203082","D",4659,"UGANDA","AFRICA",55
3391,"D.UG.2007.0B191882_3_B1.JX203083","D",4671,"UGANDA","AFRICA",55
3398,"D.UG.2007.0B191882_3_B10.JX203084","D",4670,"UGANDA","AFRICA",55
3405,"D.UG.2007.0B191882_3_B11.JX203085","D",4670,"UGANDA","AFRICA",55
3397,"D.UG.2007.0B191882_3_B12.JX203086","D",4670,"UGANDA","AFRICA",55
3404,"D.UG.2007.0B191882_3_B13.JX203087","D",4670,"UGANDA","AFRICA",55
3396,"D.UG.2007.0B191882_3_B14.JX203088","D",4670,"UGANDA","AFRICA",55
3390,"D.UG.2007.0B191882_3_B15.JX203089","D",4671,"UGANDA","AFRICA",55
3395,"D.UG.2007.0B191882_3_B16.JX203090","D",4670,"UGANDA","AFRICA",55
3403,"D.UG.2007.0B191882_3_B17.JX203091","D",4670,"UGANDA","AFRICA",55
3394,"D.UG.2007.0B191882_3_B19.JX203092","D",4670,"UGANDA","AFRICA",55
3402,"D.UG.2007.0B191882_3_B2.JX203093","D",4670,"UGANDA","AFRICA",55
3406,"D.UG.2007.0B191882_3_B20.JX203094","D",4669,"UGANDA","AFRICA",55
3401,"D.UG.2007.0B191882_3_B3.JX203095","D",4670,"UGANDA","AFRICA",55
3393,"D.UG.2007.0B191882_3_B5.JX203096","D",4670,"UGANDA","AFRICA",55
3400,"D.UG.2007.0B191882_3_B6.JX203097","D",4670,"UGANDA","AFRICA",55
3392,"D.UG.2007.0B191882_3_B8.JX203098","D",4670,"UGANDA","AFRICA",55
3399,"D.UG.2007.0B191882_3_B9.JX203099","D",4670,"UGANDA","AFRICA",55
3582,"D.UG.2007.0B191882_5_G1.JX202892","D",4398,"UGANDA","AFRICA",55
3589,"D.UG.2007.0B191882_5_G3.JX202893","D",4397,"UGANDA","AFRICA",55
3581,"D.UG.2007.0B191882_5_J10.JX202894","D",4398,"UGANDA","AFRICA",55
3588,"D.UG.2007.0B191882_5_J11.JX202895","D",4398,"UGANDA","AFRICA",55
3580,"D.UG.2007.0B191882_5_J12.JX202896","D",4398,"UGANDA","AFRICA",55
3587,"D.UG.2007.0B191882_5_J13.JX202897","D",4398,"UGANDA","AFRICA",55
3579,"D.UG.2007.0B191882_5_J14.JX202898","D",4398,"UGANDA","AFRICA",55
3586,"D.UG.2007.0B191882_5_J15.JX202899","D",4398,"UGANDA","AFRICA",55
3578,"D.UG.2007.0B191882_5_J17.JX202900","D",4398,"UGANDA","AFRICA",55
3585,"D.UG.2007.0B191882_5_J18.JX202901","D",4398,"UGANDA","AFRICA",55
3577,"D.UG.2007.0B191882_5_J2.JX202902","D",4398,"UGANDA","AFRICA",55
3609,"D.UG.2007.0B191882_5_J20.JX202903","D",4384,"UGANDA","AFRICA",55
3576,"D.UG.2007.0B191882_5_J21.JX202904","D",4398,"UGANDA","AFRICA",55
3584,"D.UG.2007.0B191882_5_J24.JX202905","D",4398,"UGANDA","AFRICA",55
3575,"D.UG.2007.0B191882_5_J3.JX202906","D",4398,"UGANDA","AFRICA",55
3583,"D.UG.2007.0B191882_5_J4.JX202907","D",4398,"UGANDA","AFRICA",55
3574,"D.UG.2007.0B191882_5_J7.JX202908","D",4398,"UGANDA","AFRICA",55
3010,"D.UG.2007.192002.MW006058","D",9725,"UGANDA","AFRICA",55
3333,"D.UG.2007.192002.MW316901","D",5158,"UGANDA","AFRICA",55
3025,"D.UG.2007.193005.MW006061","D",9090,"UGANDA","AFRICA",55
3331,"D.UG.2007.193005.MW316904","D",5151,"UGANDA","AFRICA",55
3118,"D.UG.2007.DEMD07UG001.KF716502","D",8944,"UGANDA","AFRICA",55
3129,"D.UG.2007.DEMD07UG002.KC596071","D",8887,"UGANDA","AFRICA",55
3061,"D.UG.2007.DEMD07UG007.KF716503","D",8991,"UGANDA","AFRICA",55
3015,"D.UG.2007.p191647.JX236670","D",9653,"UGANDA","AFRICA",55
3003,"D.UG.2007.p191882.JX236673","D",9792,"UGANDA","AFRICA",46
3011,"D.UG.2007.pSC191727.JX236679","D",9715,"UGANDA","AFRICA",46
3435,"D.UG.2008.0B191859_3_A2.JX203061","D",4646,"UGANDA","AFRICA",55
3438,"D.UG.2008.0B191859_3_A4.JX203062","D",4645,"UGANDA","AFRICA",55
3434,"D.UG.2008.0B191859_3_A5.JX203063","D",4646,"UGANDA","AFRICA",46
3422,"D.UG.2008.0B191859_3_A6.JX203064","D",4646,"UGANDA","AFRICA",55
3433,"D.UG.2008.0B191859_3_A8.JX203065","D",4646,"UGANDA","AFRICA",55
3421,"D.UG.2008.0B191859_3_A9.JX203066","D",4646,"UGANDA","AFRICA",46
3432,"D.UG.2008.0B191859_3_E1.JX203067","D",4646,"UGANDA","AFRICA",46
3420,"D.UG.2008.0B191859_3_E10.JX203068","D",4646,"UGANDA","AFRICA",46
3431,"D.UG.2008.0B191859_3_E11.JX203069","D",4646,"UGANDA","AFRICA",44
3419,"D.UG.2008.0B191859_3_E12.JX203070","D",4646,"UGANDA","AFRICA",55
3430,"D.UG.2008.0B191859_3_E15.JX203071","D",4646,"UGANDA","AFRICA",55
3418,"D.UG.2008.0B191859_3_E16.JX203072","D",4646,"UGANDA","AFRICA",46
3429,"D.UG.2008.0B191859_3_E17.JX203073","D",4646,"UGANDA","AFRICA",44
3417,"D.UG.2008.0B191859_3_E2.JX203074","D",4646,"UGANDA","AFRICA",44
3428,"D.UG.2008.0B191859_3_E3.JX203075","D",4646,"UGANDA","AFRICA",55
3416,"D.UG.2008.0B191859_3_E4.JX203076","D",4646,"UGANDA","AFRICA",55
3536,"D.UG.2008.0B191859_3_E5.JX203077","D",4484,"UGANDA","AFRICA",55
3415,"D.UG.2008.0B191859_3_E6.JX203078","D",4646,"UGANDA","AFRICA",55
3427,"D.UG.2008.0B191859_3_E7.JX203079","D",4646,"UGANDA","AFRICA",46
3414,"D.UG.2008.0B191859_3_E8.JX203080","D",4646,"UGANDA","AFRICA",46
3426,"D.UG.2008.0B191859_3_E9.JX203081","D",4646,"UGANDA","AFRICA",46
3567,"D.UG.2008.0B191859_5_C1.JX202880","D",4402,"UGANDA","AFRICA",46
3572,"D.UG.2008.0B191859_5_C10.JX202881","D",4402,"UGANDA","AFRICA",46
3566,"D.UG.2008.0B191859_5_C11.JX202882","D",4402,"UGANDA","AFRICA",55
3571,"D.UG.2008.0B191859_5_C4.JX202883","D",4402,"UGANDA","AFRICA",55
3565,"D.UG.2008.0B191859_5_C6.JX202884","D",4402,"UGANDA","AFRICA",55
3573,"D.UG.2008.0B191859_5_C7.JX202885","D",4400,"UGANDA","AFRICA",55
3564,"D.UG.2008.0B191859_5_C8.JX202886","D",4402,"UGANDA","AFRICA",55
3570,"D.UG.2008.0B191859_5_C9.JX202887","D",4402,"UGANDA","AFRICA",55
3563,"D.UG.2008.0B191859_5_F1.JX202888","D",4402,"UGANDA","AFRICA",55
3569,"D.UG.2008.0B191859_5_F2.JX202889","D",4402,"UGANDA","AFRICA",55
3562,"D.UG.2008.0B191859_5_F3.JX202890","D",4402,"UGANDA","AFRICA",55
3568,"D.UG.2008.0B191859_5_F4.JX202891","D",4402,"UGANDA","AFRICA",55
3336,"D.UG.2008.191996.MW316899","D",5141,"UGANDA","AFRICA",55
3647,"D.UG.2008.270535.MT027080","D",4307,"UGANDA","AFRICA",44
3024,"D.UG.2008.270535.MW006078","D",9136,"UGANDA","AFRICA",44
3338,"D.UG.2008.270535.MW316921","D",5140,"UGANDA","AFRICA",44
3646,"D.UG.2008.275026.MT027081","D",4320,"UGANDA","AFRICA",44
3070,"D.UG.2008.DEMD08UG001.KC596072","D",8982,"UGANDA","AFRICA",44
3004,"D.UG.2008.p191859.JX236672","D",9763,"UGANDA","AFRICA",44
3335,"D.UG.2009.194020.MW316907","D",5144,"UGANDA","AFRICA",44
3031,"D.UG.2009.194037.MW006065","D",9058,"UGANDA","AFRICA",44
3342,"D.UG.2009.194037.MW316908","D",5137,"UGANDA","AFRICA",44
3008,"D.UG.2009.275031.MW006081","D",9727,"UGANDA","AFRICA",44
3334,"D.UG.2009.275031.MW316924","D",5146,"UGANDA","AFRICA",44
3649,"D.UG.2010.194065.MT027072","D",4307,"UGANDA","AFRICA",44
3340,"D.UG.2010.194065.MW316909","D",5140,"UGANDA","AFRICA",55
3029,"D.UG.2010.194289.MW006068","D",9063,"UGANDA","AFRICA",55
3344,"D.UG.2010.194289.MW316911","D",5127,"UGANDA","AFRICA",46
3650,"D.UG.2010.194374.MT027074","D",4304,"UGANDA","AFRICA",46
3022,"D.UG.2010.194374.MW006072","D",9173,"UGANDA","AFRICA",46
3341,"D.UG.2010.194374.MW316915","D",5139,"UGANDA","AFRICA",46
3128,"D.UG.2010.DEMD10UG004.KF716479","D",8904,"UGANDA","AFRICA",46
3372,"D.UG.2011.1037401_01.OM824531","D",5061,"UGANDA","AFRICA",46
3383,"D.UG.2011.1037401_02.OM824532","D",5048,"UGANDA","AFRICA",46
3381,"D.UG.2011.1037401_03.OM824533","D",5061,"UGANDA","AFRICA",55
3380,"D.UG.2011.1037401_04.OM824534","D",5061,"UGANDA","AFRICA",46
3379,"D.UG.2011.1037401_05.OM824535","D",5060,"UGANDA","AFRICA",55
3378,"D.UG.2011.1037401_06.OM824536","D",5061,"UGANDA","AFRICA",44
3377,"D.UG.2011.1037401_07.OM824537","D",5061,"UGANDA","AFRICA",44
3376,"D.UG.2011.1037401_08.OM824538","D",5061,"UGANDA","AFRICA",46
3375,"D.UG.2011.1037401_09.OM824539","D",5061,"UGANDA","AFRICA",55
3374,"D.UG.2011.1037401_10.OM824540","D",5061,"UGANDA","AFRICA",44
3007,"D.UG.2011.194535.MW006073","D",9738,"UGANDA","AFRICA",46
3337,"D.UG.2011.194535.MW316916","D",5140,"UGANDA","AFRICA",55
3648,"D.UG.2011.194604.MT027077","D",4307,"UGANDA","AFRICA",55
3034,"D.UG.2011.194604.MW006076","D",9038,"UGANDA","AFRICA",55
3339,"D.UG.2011.194604.MW316919","D",5140,"UGANDA","AFRICA",55
3273,"D.UG.2011.A065779R15.MN650372","D",6462,"UGANDA","AFRICA",55
3255,"D.UG.2011.A066651R15.MN650373","D",6464,"UGANDA","AFRICA",55
3271,"D.UG.2011.B035551R15.MN650388","D",6464,"UGANDA","AFRICA",55
3234,"D.UG.2011.B066335R15.MN650392","D",6510,"UGANDA","AFRICA",55
3252,"D.UG.2011.B103359R15.MN650394","D",6491,"UGANDA","AFRICA",55
3113,"D.UG.2011.DEMD11UG003.KF716480","D",8950,"UGANDA","AFRICA",55
3268,"D.UG.2011.E035300R15.MN650457","D",6469,"UGANDA","AFRICA",55
3301,"D.UG.2011.E103378R15.MN650462","D",6468,"UGANDA","AFRICA",55
3300,"D.UG.2011.F010041R15.MN650481","D",6456,"UGANDA","AFRICA",55
3322,"D.UG.2011.F062012R15.MN650483","D",6431,"UGANDA","AFRICA",55
3254,"D.UG.2011.G053463R15.MN650500","D",6450,"UGANDA","AFRICA",55
3253,"D.UG.2011.G103443R15.MN650505","D",6502,"UGANDA","AFRICA",55
3296,"D.UG.2011.K023344R15.MN650559","D",6463,"UGANDA","AFRICA",55
3315,"D.UG.2012.A106840R15.MN650374","D",6453,"UGANDA","AFRICA",55
3270,"D.UG.2012.A107764R15.MN650375","D",6486,"UGANDA","AFRICA",55
3269,"D.UG.2012.B110064R15.MN650400","D",6455,"UGANDA","AFRICA",55
3251,"D.UG.2012.B110276R15.MN650401","D",6493,"UGANDA","AFRICA",55
3294,"D.UG.2012.B110284R15.MN650402","D",6444,"UGANDA","AFRICA",55
3284,"D.UG.2012.C107350R15.MN650415","D",6445,"UGANDA","AFRICA",55
3249,"D.UG.2012.C107465R15.MN650416","D",6498,"UGANDA","AFRICA",55
3293,"D.UG.2012.C108761R15.MN650419","D",6395,"UGANDA","AFRICA",55
3283,"D.UG.2012.D095569R15.MN650434","D",6447,"UGANDA","AFRICA",55
3297,"D.UG.2012.D107034R15.MN650436","D",6449,"UGANDA","AFRICA",55
3282,"D.UG.2012.D107898R15.MN650439","D",6473,"UGANDA","AFRICA",55
3324,"D.UG.2012.D108576R15.MN650442","D",6386,"UGANDA","AFRICA",55
3295,"D.UG.2012.D108746R15.MN650444","D",6434,"UGANDA","AFRICA",55
3288,"D.UG.2012.E108349R15.MN650466","D",6479,"UGANDA","AFRICA",55
3261,"D.UG.2012.E197383R15.MN650478","D",6449,"UGANDA","AFRICA",55
3299,"D.UG.2012.F110246R15.MN650492","D",6449,"UGANDA","AFRICA",44
3238,"D.UG.2012.F184611R15.MN650496","D",6512,"UGANDA","AFRICA",55
3304,"D.UG.2012.G107663R15.MN650507","D",6435,"UGANDA","AFRICA",55
3237,"D.UG.2012.G108773R15.MN650508","D",6507,"UGANDA","AFRICA",55
3292,"D.UG.2012.H000066R15.MN650518","D",6478,"UGANDA","AFRICA",55
3250,"D.UG.2012.H094681R15.MN650522","D",6486,"UGANDA","AFRICA",55
3314,"D.UG.2012.H109606R15.MN650532","D",6447,"UGANDA","AFRICA",55
3264,"D.UG.2012.J025319R15.MN650539","D",6461,"UGANDA","AFRICA",55
3258,"D.UG.2012.J068714R15.MN650543","D",6479,"UGANDA","AFRICA",55
3260,"D.UG.2012.J101869R15.MN650544","D",6481,"UGANDA","AFRICA",55
3267,"D.UG.2012.J102068R15.MN650545","D",6479,"UGANDA","AFRICA",55
3274,"D.UG.2012.J107479R15.MN650549","D",6429,"UGANDA","AFRICA",55
3257,"D.UG.2012.J110257R15.MN650557","D",6486,"UGANDA","AFRICA",55
3244,"D.UG.2012.K038847R15.MN650560","D",6494,"UGANDA","AFRICA",55
3302,"D.UG.2012.K051783R15.MN650563","D",6469,"UGANDA","AFRICA",55
3319,"D.UG.2012.K109878R15.MN650573","D",6428,"UGANDA","AFRICA",55
3308,"D.UG.2012.K110193R15.MN650576","D",6441,"UGANDA","AFRICA",55
3307,"D.UG.2012.K110258R15.MN650578","D",6467,"UGANDA","AFRICA",55
3316,"D.UG.2012.K110274R15.MN650579","D",6443,"UGANDA","AFRICA",55
3256,"D.UG.2012.K110842R15.MN650581","D",6456,"UGANDA","AFRICA",55
3317,"D.UG.2013.A094422.MN694971","D",6456,"UGANDA","AFRICA",55
3275,"D.UG.2013.A110974R15.MN650383","D",6467,"UGANDA","AFRICA",55
3241,"D.UG.2013.B091884.MN694976","D",6512,"UGANDA","AFRICA",55
3236,"D.UG.2013.B105985R16.MN650395","D",6498,"UGANDA","AFRICA",55
3285,"D.UG.2013.B109383R16.MN650398","D",6442,"UGANDA","AFRICA",55
3313,"D.UG.2013.B110975R15.MN650404","D",6433,"UGANDA","AFRICA",55
3239,"D.UG.2013.B112488R15.MN650406","D",6495,"UGANDA","AFRICA",55
3320,"D.UG.2013.C090220.MN694980","D",6452,"UGANDA","AFRICA",55
3291,"D.UG.2013.C094814.MN694981","D",6478,"UGANDA","AFRICA",55
3290,"D.UG.2013.C114447R16.MN650425","D",6472,"UGANDA","AFRICA",55
3289,"D.UG.2013.D050392R16.MN650430","D",6474,"UGANDA","AFRICA",55
3235,"D.UG.2013.D066337R16.MN650433","D",6504,"UGANDA","AFRICA",55
3298,"D.UG.2013.F071159.MN694996","D",6470,"UGANDA","AFRICA",55
3279,"D.UG.2013.F096964.MN694998","D",6482,"UGANDA","AFRICA",55
3323,"D.UG.2013.G110996R15.MN650511","D",6411,"UGANDA","AFRICA",55
3321,"D.UG.2013.H096194.MN695009","D",6449,"UGANDA","AFRICA",55
3247,"D.UG.2013.H110913R15.MN650536","D",6399,"UGANDA","AFRICA",55
3272,"D.UG.2013.J005965.MN695013","D",6488,"UGANDA","AFRICA",55
3281,"D.UG.2013.J035100R16.MN650540","D",6458,"UGANDA","AFRICA",55
3263,"D.UG.2013.J068502.MN695016","D",6494,"UGANDA","AFRICA",55
3242,"D.UG.2013.K038847R16.MN650561","D",6505,"UGANDA","AFRICA",55
3287,"D.UG.2013.K049065R16.MN650562","D",6468,"UGANDA","AFRICA",55
3286,"D.UG.2013.K058005R16.MN650565","D",6458,"UGANDA","AFRICA",55
3248,"D.UG.2013.K061825R16.MN650566","D",6506,"UGANDA","AFRICA",55
3262,"D.UG.2013.K084224.MN695021","D",6494,"UGANDA","AFRICA",55
3246,"D.UG.2013.K110193R16.MN650577","D",6484,"UGANDA","AFRICA",55
3280,"D.UG.2013.K114680R16.MN650585","D",6437,"UGANDA","AFRICA",55
3303,"D.UG.2014.D026571.MN694983","D",6468,"UGANDA","AFRICA",55
3312,"D.UG.2014.D072128.MN694984","D",6461,"UGANDA","AFRICA",55
3277,"D.UG.2014.D094302.MN694986","D",6485,"UGANDA","AFRICA",55
3266,"D.UG.2014.D115388.MN694989","D",6491,"UGANDA","AFRICA",55
3276,"D.UG.2014.F115364.MN695000","D",6485,"UGANDA","AFRICA",55
3309,"D.UG.2014.G096800.MN695002","D",6464,"UGANDA","AFRICA",55
3245,"D.UG.2014.G115331.MN695003","D",6508,"UGANDA","AFRICA",55
3310,"D.UG.2014.H115366.MN695011","D",6461,"UGANDA","AFRICA",55
3306,"D.UG.2014.J036927.MN695014","D",6467,"UGANDA","AFRICA",55
3240,"D.UG.2014.K094463.MN695022","D",6512,"UGANDA","AFRICA",55
3305,"D.UG.2014.K115368.MN695024","D",6467,"UGANDA","AFRICA",55
3265,"D.UG.2014.K185000.MN695026","D",6491,"UGANDA","AFRICA",55
3243,"D.UG.2015.D083914.MN694985","D",6509,"UGANDA","AFRICA",55
3318,"D.UG.2015.D115419.MN694990","D",6455,"UGANDA","AFRICA",55
3259,"D.UG.2015.E066207R17.MN650460","D",6500,"UGANDA","AFRICA",55
3311,"D.UG.2015.E115397.MN694994","D",6461,"UGANDA","AFRICA",55
3278,"D.UG.2015.G115404.MN695005","D",6484,"UGANDA","AFRICA",55
3991,"D.UG.2016.10210.OK513859","D",2577,"UGANDA","AFRICA",55
3955,"D.UG.2016.1023.OK513861","D",2580,"UGANDA","AFRICA",55
3954,"D.UG.2016.1025.OK513863","D",2580,"UGANDA","AFRICA",55
3992,"D.UG.2016.102C2.OK513855","D",2577,"UGANDA","AFRICA",55
3956,"D.UG.2016.102C3.OK513856","D",2580,"UGANDA","AFRICA",55
3990,"D.UG.2016.102f3.OK513864","D",2577,"UGANDA","AFRICA",55
3953,"D.UG.2016.102G8.OK513866","D",2580,"UGANDA","AFRICA",55
3989,"D.UG.2016.104A.OK513882","D",2577,"UGANDA","AFRICA",55
3988,"D.UG.2016.104D.OK513884","D",2577,"UGANDA","AFRICA",55
3869,"D.UG.2016.104J.OK513878","D",2592,"UGANDA","AFRICA",55
3854,"D.UG.2016.104K.OK513879","D",2595,"UGANDA","AFRICA",55
3965,"D.UG.2016.104M.OK513887","D",2579,"UGANDA","AFRICA",55
3952,"D.UG.2016.109.OK513950","D",2580,"UGANDA","AFRICA",55
3987,"D.UG.2016.109B.OK513940","D",2577,"UGANDA","AFRICA",55
3986,"D.UG.2016.109D.OK513942","D",2577,"UGANDA","AFRICA",55
3994,"D.UG.2016.2017.OK514176","D",2576,"UGANDA","AFRICA",55
3984,"D.UG.2016.2017E.OK514179","D",2577,"UGANDA","AFRICA",55
3985,"D.UG.2016.2176.OK514167","D",2577,"UGANDA","AFRICA",55
3772,"D.UG.2016.Doo14_S6379.OQ686197","D",2998,"UGANDA","AFRICA",55
3663,"D.UG.2016.Doo14_S6400.OQ686210","D",3817,"UGANDA","AFRICA",55
3771,"D.UG.2016.Doo14_S6401.OQ686211","D",2998,"UGANDA","AFRICA",55
3662,"D.UG.2016.Doo14_S6403.OQ686213","D",3817,"UGANDA","AFRICA",55
3770,"D.UG.2016.Doo14_S6453.OQ686242","D",2998,"UGANDA","AFRICA",55
3651,"D.UG.2016.Doo14_S6485.OQ686258","D",4289,"UGANDA","AFRICA",55
3769,"D.UG.2016.Doo14_S6487.OQ686260","D",2998,"UGANDA","AFRICA",55
3768,"D.UG.2016.Doo14_S6489.OQ686262","D",2998,"UGANDA","AFRICA",55
3767,"D.UG.2016.Doo14_S6490.OQ686263","D",2998,"UGANDA","AFRICA",55
3766,"D.UG.2016.Doo14_S6493.OQ686265","D",2998,"UGANDA","AFRICA",55
3652,"D.UG.2016.Doo9_S6651.OQ686309","D",4278,"UGANDA","AFRICA",55
3325,"D.UG.2016.Doo9_S6688.OQ686337","D",6159,"UGANDA","AFRICA",55
3778,"D.UG.2017.Doo1_S5700.OQ686004","D",2808,"UGANDA","AFRICA",55
3126,"D.UG.2017.Doo1_S6026.OQ686029","D",8907,"UGANDA","AFRICA",55
3233,"D.UG.2017.Doo1_S6090.OQ686054","D",7340,"UGANDA","AFRICA",55
3387,"D.UG.2017.Doo1_S6159.OQ686113","D",4709,"UGANDA","AFRICA",55
3330,"D.UG.2017.Doo1_S6163.OQ686115","D",5203,"UGANDA","AFRICA",55
3386,"D.UG.2017.Doo1_S6446.OQ686239","D",4709,"UGANDA","AFRICA",55
3657,"D.UG.2017.Doo11_S6313.OQ686146","D",3986,"UGANDA","AFRICA",55
3781,"D.UG.2017.Doo11_S6314.OQ686147","D",2777,"UGANDA","AFRICA",55
3224,"D.UG.2017.Doo16_S5704.OQ686007","D",8454,"UGANDA","AFRICA",55
3076,"D.UG.2017.Doo16_S5705.OQ686008","D",8979,"UGANDA","AFRICA",55
3739,"D.UG.2017.Doo16_S5708.OQ686011","D",3064,"UGANDA","AFRICA",55
3077,"D.UG.2017.Doo16_S5709.OQ686012","D",8977,"UGANDA","AFRICA",55
3103,"D.UG.2017.Doo16_S5710.OQ686013","D",8964,"UGANDA","AFRICA",55
3645,"D.UG.2017.Doo16_S5711.OQ686014","D",4334,"UGANDA","AFRICA",55
3408,"D.UG.2017.Doo16_S5713.OQ686015","D",4656,"UGANDA","AFRICA",55
3738,"D.UG.2017.Doo16_S6096.OQ686058","D",3064,"UGANDA","AFRICA",55
3102,"D.UG.2017.Doo16_S6098.OQ686060","D",8964,"UGANDA","AFRICA",55
3327,"D.UG.2017.Doo16_S6100.OQ686062","D",5577,"UGANDA","AFRICA",55
3097,"D.UG.2017.Doo16_S6100X.OQ686116","D",8964,"UGANDA","AFRICA",55
3725,"D.UG.2017.Doo16_S6101.OQ686063","D",3203,"UGANDA","AFRICA",55
3221,"D.UG.2017.Doo16_S6102.OQ686064","D",8523,"UGANDA","AFRICA",55
3610,"D.UG.2017.Doo16_S6103.OQ686065","D",4383,"UGANDA","AFRICA",55
3447,"D.UG.2017.Doo16_S6104.OQ686066","D",4632,"UGANDA","AFRICA",55
3717,"D.UG.2017.Doo16_S6104X.OQ686120","D",3357,"UGANDA","AFRICA",55
3737,"D.UG.2017.Doo16_S6105.OQ686067","D",3064,"UGANDA","AFRICA",55
3096,"D.UG.2017.Doo16_S6105X.OQ686121","D",8964,"UGANDA","AFRICA",55
3088,"D.UG.2017.Doo16_S6106X.OQ686122","D",8969,"UGANDA","AFRICA",55
3723,"D.UG.2017.Doo16_S6107.OQ686069","D",3212,"UGANDA","AFRICA",55
3716,"D.UG.2017.Doo16_S6107X.OQ686123","D",3357,"UGANDA","AFRICA",55
3644,"D.UG.2017.Doo16_S6108X.OQ686124","D",4345,"UGANDA","AFRICA",55
3388,"D.UG.2017.Doo16_S6109.OQ686071","D",4706,"UGANDA","AFRICA",55
3232,"D.UG.2017.Doo16_S6109X.OQ686125","D",7358,"UGANDA","AFRICA",55
3729,"D.UG.2017.Doo16_S6110.OQ686072","D",3112,"UGANDA","AFRICA",55
3101,"D.UG.2017.Doo16_S6112.OQ686074","D",8964,"UGANDA","AFRICA",55
3174,"D.UG.2017.Doo16_S6112X.OQ686127","D",8787,"UGANDA","AFRICA",55
3607,"D.UG.2017.Doo16_S6113.OQ686075","D",4390,"UGANDA","AFRICA",55
3091,"D.UG.2017.Doo16_S6114.OQ686076","D",8967,"UGANDA","AFRICA",55
3654,"D.UG.2017.Doo16_S6114X.OQ686129","D",4090,"UGANDA","AFRICA",55
3095,"D.UG.2017.Doo16_S6115X.OQ686130","D",8964,"UGANDA","AFRICA",55
3220,"D.UG.2017.Doo16_S6116X.OQ686131","D",8526,"UGANDA","AFRICA",55
3538,"D.UG.2017.Doo16_S6117.OQ686079","D",4437,"UGANDA","AFRICA",55
3137,"D.UG.2017.Doo16_S6117X.OQ686132","D",8870,"UGANDA","AFRICA",55
3389,"D.UG.2017.Doo16_S6118.OQ686080","D",4699,"UGANDA","AFRICA",55
3720,"D.UG.2017.Doo16_S6118X.OQ686133","D",3229,"UGANDA","AFRICA",55
3774,"D.UG.2017.Doo16_S6119.OQ686081","D",2887,"UGANDA","AFRICA",55
3094,"D.UG.2017.Doo16_S6119X.OQ686134","D",8964,"UGANDA","AFRICA",55
3515,"D.UG.2017.Doo16_S6120X.OQ686135","D",4565,"UGANDA","AFRICA",55
3173,"D.UG.2017.Doo16_S6121X.OQ686136","D",8787,"UGANDA","AFRICA",55
3656,"D.UG.2017.Doo16_S6122.OQ686083","D",3999,"UGANDA","AFRICA",55
3067,"D.UG.2017.Doo16_S6123.OQ686084","D",8985,"UGANDA","AFRICA",55
3100,"D.UG.2017.Doo16_S6124.OQ686085","D",8964,"UGANDA","AFRICA",55
